day month date time zone year running_jobs 
Tue Oct 31 07:00:02 CDT 2017 590
Tue Oct 31 07:15:01 CDT 2017 617
Tue Oct 31 07:30:01 CDT 2017 616
Tue Oct 31 07:45:01 CDT 2017 599
Tue Oct 31 08:00:01 CDT 2017 594
Tue Oct 31 08:15:01 CDT 2017 645
Tue Oct 31 08:30:01 CDT 2017 618
Tue Oct 31 08:45:01 CDT 2017 625
Tue Oct 31 09:00:01 CDT 2017 611
Tue Oct 31 09:15:01 CDT 2017 658
Tue Oct 31 09:30:01 CDT 2017 625
Tue Oct 31 09:45:01 CDT 2017 657
Tue Oct 31 10:00:01 CDT 2017 659
Tue Oct 31 10:15:01 CDT 2017 819
Tue Oct 31 10:30:01 CDT 2017 831
Tue Oct 31 10:45:01 CDT 2017 781
Tue Oct 31 11:00:01 CDT 2017 801
Tue Oct 31 11:15:01 CDT 2017 784
Tue Oct 31 11:30:01 CDT 2017 780
Tue Oct 31 11:45:01 CDT 2017 792
Tue Oct 31 12:00:01 CDT 2017 908
Tue Oct 31 12:15:01 CDT 2017 858
Tue Oct 31 12:30:01 CDT 2017 847
Tue Oct 31 12:45:01 CDT 2017 806
Tue Oct 31 13:00:01 CDT 2017 820
Tue Oct 31 13:15:01 CDT 2017 855
Tue Oct 31 13:30:01 CDT 2017 973
Tue Oct 31 13:45:01 CDT 2017 838
Tue Oct 31 14:00:01 CDT 2017 773
Tue Oct 31 14:15:01 CDT 2017 794
Tue Oct 31 14:30:01 CDT 2017 779
Tue Oct 31 14:45:01 CDT 2017 763
Tue Oct 31 15:00:02 CDT 2017 776
Tue Oct 31 15:15:01 CDT 2017 774
Tue Oct 31 15:30:01 CDT 2017 794
Tue Oct 31 15:45:01 CDT 2017 776
Tue Oct 31 16:00:01 CDT 2017 860
Tue Oct 31 16:15:01 CDT 2017 984
Tue Oct 31 16:30:01 CDT 2017 933
Tue Oct 31 16:45:01 CDT 2017 949
Tue Oct 31 17:00:01 CDT 2017 910
Tue Oct 31 17:15:02 CDT 2017 939
Tue Oct 31 17:30:01 CDT 2017 974
Tue Oct 31 17:45:01 CDT 2017 996
Tue Oct 31 18:00:01 CDT 2017 988
Tue Oct 31 18:15:01 CDT 2017 968
Tue Oct 31 18:30:01 CDT 2017 924
Tue Oct 31 18:45:01 CDT 2017 852
Tue Oct 31 19:00:01 CDT 2017 810
Tue Oct 31 19:15:01 CDT 2017 883
Tue Oct 31 19:30:01 CDT 2017 829
Tue Oct 31 19:45:01 CDT 2017 921
Tue Oct 31 20:00:01 CDT 2017 782
Tue Oct 31 20:15:01 CDT 2017 764
Tue Oct 31 20:30:01 CDT 2017 876
Tue Oct 31 20:45:01 CDT 2017 1140
Tue Oct 31 21:00:01 CDT 2017 1356
Tue Oct 31 21:15:01 CDT 2017 1334
Tue Oct 31 21:30:01 CDT 2017 1312
Tue Oct 31 21:45:01 CDT 2017 1307
Tue Oct 31 22:00:01 CDT 2017 1292
Tue Oct 31 22:15:02 CDT 2017 1287
Tue Oct 31 22:30:01 CDT 2017 1287
Tue Oct 31 22:45:01 CDT 2017 1254
Tue Oct 31 23:00:01 CDT 2017 1264
Tue Oct 31 23:15:01 CDT 2017 1239
Tue Oct 31 23:30:01 CDT 2017 1185
Tue Oct 31 23:45:01 CDT 2017 1175
Wed Nov 1 00:00:01 CDT 2017 1178
Wed Nov 1 00:15:01 CDT 2017 1176
Wed Nov 1 00:30:01 CDT 2017 1171
Wed Nov 1 00:45:01 CDT 2017 1220
Wed Nov 1 01:00:01 CDT 2017 1213
Wed Nov 1 01:15:01 CDT 2017 1202
Wed Nov 1 01:30:01 CDT 2017 1192
Wed Nov 1 01:45:01 CDT 2017 1172
Wed Nov 1 02:00:01 CDT 2017 1164
Wed Nov 1 02:15:01 CDT 2017 1165
Wed Nov 1 02:30:01 CDT 2017 1165
Wed Nov 1 02:45:01 CDT 2017 1152
Wed Nov 1 03:00:01 CDT 2017 1144
Wed Nov 1 03:15:01 CDT 2017 1137
Wed Nov 1 03:30:01 CDT 2017 1133
Wed Nov 1 03:45:01 CDT 2017 1127
Wed Nov 1 04:00:01 CDT 2017 1122
Wed Nov 1 04:15:01 CDT 2017 1121
Wed Nov 1 04:30:01 CDT 2017 1115
Wed Nov 1 04:45:01 CDT 2017 1107
Wed Nov 1 05:00:01 CDT 2017 1106
Wed Nov 1 05:15:01 CDT 2017 1084
Wed Nov 1 05:30:01 CDT 2017 1084
Wed Nov 1 05:45:01 CDT 2017 1082
Wed Nov 1 06:00:01 CDT 2017 1079
Wed Nov 1 06:15:01 CDT 2017 1073
Wed Nov 1 06:30:01 CDT 2017 1071
Wed Nov 1 06:45:01 CDT 2017 1064
Wed Nov 1 07:00:01 CDT 2017 1062
Wed Nov 1 07:15:01 CDT 2017 1056
Wed Nov 1 07:30:01 CDT 2017 1046
Wed Nov 1 07:45:01 CDT 2017 1036
Wed Nov 1 08:00:01 CDT 2017 1025
Wed Nov 1 08:15:01 CDT 2017 1004
Wed Nov 1 08:30:01 CDT 2017 1098
Wed Nov 1 08:45:01 CDT 2017 1074
Wed Nov 1 09:00:01 CDT 2017 1014
Wed Nov 1 09:15:01 CDT 2017 1099
Wed Nov 1 09:30:01 CDT 2017 1108
Wed Nov 1 09:45:01 CDT 2017 1153
Wed Nov 1 10:00:01 CDT 2017 1149
Wed Nov 1 10:15:01 CDT 2017 1132
Wed Nov 1 10:30:01 CDT 2017 1174
Wed Nov 1 10:45:01 CDT 2017 1120
Wed Nov 1 11:00:01 CDT 2017 1108
Wed Nov 1 11:15:01 CDT 2017 1119
Wed Nov 1 11:30:01 CDT 2017 1178
Wed Nov 1 11:45:01 CDT 2017 1269
Wed Nov 1 12:00:01 CDT 2017 1366
Wed Nov 1 12:15:01 CDT 2017 1252
Wed Nov 1 12:30:01 CDT 2017 1243
Wed Nov 1 12:45:01 CDT 2017 1273
Wed Nov 1 13:00:01 CDT 2017 1279
Wed Nov 1 13:15:01 CDT 2017 1331
Wed Nov 1 13:30:01 CDT 2017 1279
Wed Nov 1 13:45:01 CDT 2017 1358
Wed Nov 1 14:00:01 CDT 2017 1314
Wed Nov 1 14:15:01 CDT 2017 1289
Wed Nov 1 14:30:01 CDT 2017 1249
Wed Nov 1 14:45:01 CDT 2017 1200
Wed Nov 1 15:00:01 CDT 2017 1214
Wed Nov 1 15:15:01 CDT 2017 1173
Wed Nov 1 15:30:01 CDT 2017 1126
Wed Nov 1 15:45:01 CDT 2017 1108
Wed Nov 1 16:00:02 CDT 2017 1139
Wed Nov 1 16:15:01 CDT 2017 1225
Wed Nov 1 16:30:01 CDT 2017 1169
Wed Nov 1 16:45:01 CDT 2017 1103
Wed Nov 1 17:00:01 CDT 2017 1035
Wed Nov 1 17:15:01 CDT 2017 979
Wed Nov 1 17:30:01 CDT 2017 1178
Wed Nov 1 17:45:01 CDT 2017 1031
Wed Nov 1 18:00:01 CDT 2017 1215
Wed Nov 1 18:15:01 CDT 2017 1121
Wed Nov 1 18:30:01 CDT 2017 1085
Wed Nov 1 18:45:01 CDT 2017 1072
Wed Nov 1 19:00:01 CDT 2017 1026
Wed Nov 1 19:15:01 CDT 2017 959
Wed Nov 1 19:30:01 CDT 2017 945
Wed Nov 1 19:45:01 CDT 2017 871
Wed Nov 1 20:00:01 CDT 2017 866
Wed Nov 1 20:15:01 CDT 2017 871
Wed Nov 1 20:30:01 CDT 2017 946
Wed Nov 1 20:45:01 CDT 2017 930
Wed Nov 1 21:00:01 CDT 2017 943
Wed Nov 1 21:15:01 CDT 2017 928
Wed Nov 1 21:30:01 CDT 2017 919
Wed Nov 1 21:45:01 CDT 2017 914
Wed Nov 1 22:00:01 CDT 2017 901
Wed Nov 1 22:15:01 CDT 2017 894
Wed Nov 1 22:30:01 CDT 2017 881
Wed Nov 1 22:45:01 CDT 2017 872
Wed Nov 1 23:00:01 CDT 2017 874
Wed Nov 1 23:15:01 CDT 2017 882
Wed Nov 1 23:30:01 CDT 2017 873
Wed Nov 1 23:45:01 CDT 2017 856
Thu Nov 2 00:00:01 CDT 2017 932
Thu Nov 2 00:15:01 CDT 2017 917
Thu Nov 2 00:30:01 CDT 2017 890
Thu Nov 2 00:45:01 CDT 2017 841
Thu Nov 2 01:00:01 CDT 2017 821
Thu Nov 2 01:15:01 CDT 2017 793
Thu Nov 2 01:30:01 CDT 2017 770
Thu Nov 2 01:45:01 CDT 2017 748
Thu Nov 2 02:00:01 CDT 2017 726
Thu Nov 2 02:15:01 CDT 2017 703
Thu Nov 2 02:30:01 CDT 2017 681
Thu Nov 2 02:45:01 CDT 2017 657
Thu Nov 2 03:00:01 CDT 2017 634
Thu Nov 2 03:15:01 CDT 2017 608
Thu Nov 2 03:30:01 CDT 2017 597
Thu Nov 2 03:45:01 CDT 2017 587
Thu Nov 2 04:00:01 CDT 2017 528
Thu Nov 2 04:15:01 CDT 2017 524
Thu Nov 2 04:30:01 CDT 2017 521
Thu Nov 2 04:45:01 CDT 2017 518
Thu Nov 2 05:00:01 CDT 2017 515
Thu Nov 2 05:15:01 CDT 2017 514
Thu Nov 2 05:30:02 CDT 2017 501
Thu Nov 2 05:45:01 CDT 2017 496
Thu Nov 2 06:00:01 CDT 2017 493
Thu Nov 2 06:15:01 CDT 2017 484
Thu Nov 2 06:30:01 CDT 2017 480
Thu Nov 2 06:45:01 CDT 2017 476
Thu Nov 2 07:00:02 CDT 2017 474
Thu Nov 2 07:15:01 CDT 2017 461
Thu Nov 2 07:30:02 CDT 2017 465
Thu Nov 2 07:45:01 CDT 2017 460
Thu Nov 2 08:00:01 CDT 2017 458
Thu Nov 2 08:15:01 CDT 2017 449
Thu Nov 2 08:30:01 CDT 2017 446
Thu Nov 2 08:45:01 CDT 2017 443
Thu Nov 2 09:00:01 CDT 2017 444
Thu Nov 2 09:15:01 CDT 2017 444
Thu Nov 2 09:30:01 CDT 2017 531
Thu Nov 2 09:45:01 CDT 2017 534
Thu Nov 2 10:00:01 CDT 2017 544
Thu Nov 2 10:15:01 CDT 2017 617
Thu Nov 2 10:30:01 CDT 2017 557
Thu Nov 2 10:45:01 CDT 2017 569
Thu Nov 2 11:00:01 CDT 2017 626
Thu Nov 2 11:15:01 CDT 2017 671
Thu Nov 2 11:30:01 CDT 2017 646
Thu Nov 2 11:45:01 CDT 2017 652
Thu Nov 2 12:00:01 CDT 2017 626
Thu Nov 2 12:15:01 CDT 2017 622
Thu Nov 2 12:30:01 CDT 2017 640
Thu Nov 2 12:45:01 CDT 2017 627
Thu Nov 2 13:00:01 CDT 2017 811
Thu Nov 2 13:15:01 CDT 2017 709
Thu Nov 2 13:30:01 CDT 2017 633
Thu Nov 2 13:45:01 CDT 2017 633
Thu Nov 2 14:00:01 CDT 2017 634
Thu Nov 2 14:15:01 CDT 2017 634
Thu Nov 2 14:30:01 CDT 2017 626
Thu Nov 2 14:45:01 CDT 2017 634
Thu Nov 2 15:00:01 CDT 2017 578
Thu Nov 2 15:15:01 CDT 2017 602
Thu Nov 2 15:30:01 CDT 2017 632
Thu Nov 2 15:45:01 CDT 2017 655
Thu Nov 2 16:00:01 CDT 2017 650
Thu Nov 2 16:15:01 CDT 2017 637
Thu Nov 2 16:30:01 CDT 2017 605
Thu Nov 2 16:45:01 CDT 2017 599
Thu Nov 2 17:00:01 CDT 2017 602
Thu Nov 2 17:15:01 CDT 2017 789
Thu Nov 2 17:30:01 CDT 2017 737
Thu Nov 2 17:45:01 CDT 2017 797
Thu Nov 2 18:00:01 CDT 2017 863
Thu Nov 2 18:15:01 CDT 2017 1004
Thu Nov 2 18:30:01 CDT 2017 1018
Thu Nov 2 18:45:01 CDT 2017 899
Thu Nov 2 19:00:01 CDT 2017 878
Thu Nov 2 19:15:01 CDT 2017 864
Thu Nov 2 19:30:01 CDT 2017 885
Thu Nov 2 19:45:01 CDT 2017 869
Thu Nov 2 20:00:01 CDT 2017 856
Thu Nov 2 20:15:01 CDT 2017 827
Thu Nov 2 20:30:01 CDT 2017 815
Thu Nov 2 20:45:01 CDT 2017 831
Thu Nov 2 21:00:01 CDT 2017 901
Thu Nov 2 21:15:01 CDT 2017 894
Thu Nov 2 21:30:01 CDT 2017 891
Thu Nov 2 21:45:01 CDT 2017 885
Thu Nov 2 22:00:01 CDT 2017 918
Thu Nov 2 22:15:01 CDT 2017 912
Thu Nov 2 22:30:01 CDT 2017 869
Thu Nov 2 22:45:01 CDT 2017 868
Thu Nov 2 23:00:01 CDT 2017 865
Thu Nov 2 23:15:01 CDT 2017 872
Thu Nov 2 23:30:01 CDT 2017 875
Thu Nov 2 23:45:01 CDT 2017 899
Fri Nov 3 00:00:01 CDT 2017 896
Fri Nov 3 00:15:01 CDT 2017 887
Fri Nov 3 00:30:01 CDT 2017 902
Fri Nov 3 00:45:01 CDT 2017 974
Fri Nov 3 01:00:01 CDT 2017 988
Fri Nov 3 01:15:01 CDT 2017 987
Fri Nov 3 01:30:01 CDT 2017 964
Fri Nov 3 01:45:01 CDT 2017 949
Fri Nov 3 02:00:01 CDT 2017 947
Fri Nov 3 02:15:01 CDT 2017 943
Fri Nov 3 02:30:01 CDT 2017 943
Fri Nov 3 02:45:01 CDT 2017 950
Fri Nov 3 03:00:01 CDT 2017 942
Fri Nov 3 03:15:01 CDT 2017 922
Fri Nov 3 03:30:01 CDT 2017 888
Fri Nov 3 03:45:01 CDT 2017 852
Fri Nov 3 04:00:01 CDT 2017 815
Fri Nov 3 04:15:01 CDT 2017 788
Fri Nov 3 04:30:01 CDT 2017 765
Fri Nov 3 04:45:01 CDT 2017 697
Fri Nov 3 05:00:01 CDT 2017 692
Fri Nov 3 05:15:01 CDT 2017 683
Fri Nov 3 05:30:01 CDT 2017 679
Fri Nov 3 05:45:01 CDT 2017 668
Fri Nov 3 06:00:01 CDT 2017 660
Fri Nov 3 06:15:01 CDT 2017 653
Fri Nov 3 06:30:01 CDT 2017 638
Fri Nov 3 06:45:01 CDT 2017 620
Fri Nov 3 07:00:01 CDT 2017 608
Fri Nov 3 07:15:01 CDT 2017 579
Fri Nov 3 07:30:01 CDT 2017 561
Fri Nov 3 07:45:01 CDT 2017 548
Fri Nov 3 08:00:01 CDT 2017 565
Fri Nov 3 08:15:01 CDT 2017 627
Fri Nov 3 08:30:01 CDT 2017 613
Fri Nov 3 08:45:01 CDT 2017 606
Fri Nov 3 09:00:01 CDT 2017 549
Fri Nov 3 09:15:01 CDT 2017 530
Fri Nov 3 09:30:01 CDT 2017 561
Fri Nov 3 09:45:01 CDT 2017 810
Fri Nov 3 10:00:01 CDT 2017 687
Fri Nov 3 10:15:01 CDT 2017 727
Fri Nov 3 10:30:01 CDT 2017 681
Fri Nov 3 10:45:01 CDT 2017 596
Fri Nov 3 11:00:01 CDT 2017 600
Fri Nov 3 11:15:01 CDT 2017 516
Fri Nov 3 11:30:01 CDT 2017 624
Fri Nov 3 11:45:01 CDT 2017 491
Fri Nov 3 12:00:01 CDT 2017 488
Fri Nov 3 12:15:01 CDT 2017 497
Fri Nov 3 12:30:01 CDT 2017 591
Fri Nov 3 12:45:01 CDT 2017 609
Fri Nov 3 13:00:01 CDT 2017 695
Fri Nov 3 13:15:01 CDT 2017 725
Fri Nov 3 13:30:01 CDT 2017 693
Fri Nov 3 13:45:01 CDT 2017 694
Fri Nov 3 14:00:01 CDT 2017 629
Fri Nov 3 14:15:01 CDT 2017 614
Fri Nov 3 14:30:01 CDT 2017 801
Fri Nov 3 14:45:01 CDT 2017 796
Fri Nov 3 15:00:01 CDT 2017 783
Fri Nov 3 15:15:01 CDT 2017 778
Fri Nov 3 15:30:01 CDT 2017 796
Fri Nov 3 15:45:01 CDT 2017 941
Fri Nov 3 16:00:01 CDT 2017 1012
Fri Nov 3 16:15:01 CDT 2017 995
Fri Nov 3 16:30:01 CDT 2017 975
Fri Nov 3 16:45:01 CDT 2017 974
Fri Nov 3 17:00:01 CDT 2017 1038
Fri Nov 3 17:15:01 CDT 2017 1020
Fri Nov 3 17:30:01 CDT 2017 1017
Fri Nov 3 17:45:01 CDT 2017 995
Fri Nov 3 18:00:01 CDT 2017 1064
Fri Nov 3 18:15:01 CDT 2017 1000
Fri Nov 3 18:30:01 CDT 2017 930
Fri Nov 3 18:45:01 CDT 2017 898
Fri Nov 3 19:00:01 CDT 2017 850
Fri Nov 3 19:15:01 CDT 2017 850
Fri Nov 3 19:30:01 CDT 2017 830
Fri Nov 3 19:45:01 CDT 2017 805
Fri Nov 3 20:00:01 CDT 2017 1108
Fri Nov 3 20:15:01 CDT 2017 1252
Fri Nov 3 20:30:01 CDT 2017 1230
Fri Nov 3 20:45:01 CDT 2017 1145
Fri Nov 3 21:00:01 CDT 2017 1101
Fri Nov 3 21:15:01 CDT 2017 1122
Fri Nov 3 21:30:01 CDT 2017 1119
Fri Nov 3 21:45:01 CDT 2017 1118
Fri Nov 3 22:00:01 CDT 2017 1113
Fri Nov 3 22:15:01 CDT 2017 1142
Fri Nov 3 22:30:01 CDT 2017 1213
Fri Nov 3 22:45:01 CDT 2017 1211
Fri Nov 3 23:00:01 CDT 2017 1212
Fri Nov 3 23:15:01 CDT 2017 1211
Fri Nov 3 23:30:01 CDT 2017 1219
Fri Nov 3 23:45:01 CDT 2017 1218
Sat Nov 4 00:00:01 CDT 2017 1222
Sat Nov 4 00:15:01 CDT 2017 1224
Sat Nov 4 00:30:01 CDT 2017 1215
Sat Nov 4 00:45:01 CDT 2017 1205
Sat Nov 4 01:00:01 CDT 2017 1199
Sat Nov 4 01:15:02 CDT 2017 1185
Sat Nov 4 01:30:01 CDT 2017 1181
Sat Nov 4 01:45:01 CDT 2017 1250
Sat Nov 4 02:00:01 CDT 2017 1252
Sat Nov 4 02:15:02 CDT 2017 1244
Sat Nov 4 02:30:01 CDT 2017 1231
Sat Nov 4 02:45:01 CDT 2017 1209
Sat Nov 4 03:00:01 CDT 2017 1180
Sat Nov 4 03:15:01 CDT 2017 1144
Sat Nov 4 03:30:01 CDT 2017 1130
Sat Nov 4 03:45:01 CDT 2017 1122
Sat Nov 4 04:00:01 CDT 2017 1125
Sat Nov 4 04:15:01 CDT 2017 1125
Sat Nov 4 04:30:01 CDT 2017 1124
Sat Nov 4 04:45:01 CDT 2017 1121
Sat Nov 4 05:00:01 CDT 2017 1118
Sat Nov 4 05:15:01 CDT 2017 1111
Sat Nov 4 05:30:01 CDT 2017 1102
Sat Nov 4 05:45:01 CDT 2017 1085
Sat Nov 4 06:00:01 CDT 2017 1084
Sat Nov 4 06:15:01 CDT 2017 1073
Sat Nov 4 06:30:01 CDT 2017 1054
Sat Nov 4 06:45:01 CDT 2017 1043
Sat Nov 4 07:00:01 CDT 2017 1040
Sat Nov 4 07:15:01 CDT 2017 1033
Sat Nov 4 07:30:01 CDT 2017 1026
Sat Nov 4 07:45:01 CDT 2017 1008
Sat Nov 4 08:00:01 CDT 2017 999
Sat Nov 4 08:15:01 CDT 2017 1073
Sat Nov 4 08:30:01 CDT 2017 1040
Sat Nov 4 08:45:01 CDT 2017 1038
Sat Nov 4 09:00:01 CDT 2017 1032
Sat Nov 4 09:15:01 CDT 2017 1028
Sat Nov 4 09:30:01 CDT 2017 1018
Sat Nov 4 09:45:01 CDT 2017 1013
Sat Nov 4 10:00:01 CDT 2017 1011
Sat Nov 4 10:15:01 CDT 2017 1084
Sat Nov 4 10:30:01 CDT 2017 1016
Sat Nov 4 10:45:01 CDT 2017 907
Sat Nov 4 11:00:01 CDT 2017 893
Sat Nov 4 11:15:01 CDT 2017 877
Sat Nov 4 11:30:01 CDT 2017 874
Sat Nov 4 11:45:01 CDT 2017 967
Sat Nov 4 12:00:01 CDT 2017 945
Sat Nov 4 12:15:01 CDT 2017 915
Sat Nov 4 12:30:01 CDT 2017 793
Sat Nov 4 12:45:01 CDT 2017 786
Sat Nov 4 13:00:01 CDT 2017 744
Sat Nov 4 13:15:01 CDT 2017 712
Sat Nov 4 13:30:01 CDT 2017 654
Sat Nov 4 13:45:01 CDT 2017 621
Sat Nov 4 14:00:01 CDT 2017 576
Sat Nov 4 14:15:01 CDT 2017 526
Sat Nov 4 14:30:01 CDT 2017 502
Sat Nov 4 14:45:01 CDT 2017 478
Sat Nov 4 15:00:02 CDT 2017 460
Sat Nov 4 15:15:01 CDT 2017 434
Sat Nov 4 15:30:02 CDT 2017 529
Sat Nov 4 15:45:01 CDT 2017 508
Sat Nov 4 16:00:02 CDT 2017 603
Sat Nov 4 16:15:01 CDT 2017 681
Sat Nov 4 16:30:01 CDT 2017 724
Sat Nov 4 16:45:01 CDT 2017 718
Sat Nov 4 17:00:01 CDT 2017 624
Sat Nov 4 17:15:01 CDT 2017 730
Sat Nov 4 17:30:01 CDT 2017 1016
Sat Nov 4 17:45:01 CDT 2017 1015
Sat Nov 4 18:00:01 CDT 2017 1003
Sat Nov 4 18:15:01 CDT 2017 997
Sat Nov 4 18:30:01 CDT 2017 1011
Sat Nov 4 18:45:01 CDT 2017 1009
Sat Nov 4 19:00:01 CDT 2017 1006
Sat Nov 4 19:15:01 CDT 2017 1006
Sat Nov 4 19:30:01 CDT 2017 1005
Sat Nov 4 19:45:01 CDT 2017 1007
Sat Nov 4 20:00:01 CDT 2017 1004
Sat Nov 4 20:15:01 CDT 2017 1001
Sat Nov 4 20:30:01 CDT 2017 998
Sat Nov 4 20:45:01 CDT 2017 995
Sat Nov 4 21:00:01 CDT 2017 989
Sat Nov 4 21:15:01 CDT 2017 991
Sat Nov 4 21:30:01 CDT 2017 990
Sat Nov 4 21:45:01 CDT 2017 989
Sat Nov 4 22:00:01 CDT 2017 997
Sat Nov 4 22:15:01 CDT 2017 997
Sat Nov 4 22:30:01 CDT 2017 1001
Sat Nov 4 22:45:01 CDT 2017 998
Sat Nov 4 23:00:01 CDT 2017 999
Sat Nov 4 23:15:01 CDT 2017 998
Sat Nov 4 23:30:01 CDT 2017 1035
Sat Nov 4 23:45:01 CDT 2017 1038
Sun Nov 5 00:00:01 CDT 2017 1036
Sun Nov 5 00:15:01 CDT 2017 1034
Sun Nov 5 00:30:01 CDT 2017 1035
Sun Nov 5 00:45:01 CDT 2017 1034
Sun Nov 5 01:00:01 CDT 2017 1037
Sun Nov 5 01:15:01 CDT 2017 1037
Sun Nov 5 01:30:02 CDT 2017 1035
Sun Nov 5 01:45:01 CDT 2017 1035
Sun Nov 5 01:00:01 CST 2017 1034
Sun Nov 5 01:15:01 CST 2017 1033
Sun Nov 5 01:30:01 CST 2017 1032
Sun Nov 5 01:45:01 CST 2017 1029
Sun Nov 5 02:00:01 CST 2017 1029
Sun Nov 5 02:15:01 CST 2017 1031
Sun Nov 5 02:30:02 CST 2017 1031
Sun Nov 5 02:45:01 CST 2017 1029
Sun Nov 5 03:00:01 CST 2017 1030
Sun Nov 5 03:15:01 CST 2017 1027
Sun Nov 5 03:30:01 CST 2017 1026
Sun Nov 5 03:45:01 CST 2017 1027
Sun Nov 5 04:00:01 CST 2017 1027
Sun Nov 5 04:15:01 CST 2017 1030
Sun Nov 5 04:30:01 CST 2017 1026
Sun Nov 5 04:45:01 CST 2017 1021
Sun Nov 5 05:00:01 CST 2017 1020
Sun Nov 5 05:15:01 CST 2017 1020
Sun Nov 5 05:30:01 CST 2017 1011
Sun Nov 5 05:45:01 CST 2017 1011
Sun Nov 5 06:00:01 CST 2017 1010
Sun Nov 5 06:15:01 CST 2017 1007
Sun Nov 5 06:30:01 CST 2017 1005
Sun Nov 5 06:45:01 CST 2017 1002
Sun Nov 5 07:00:01 CST 2017 1001
Sun Nov 5 07:15:01 CST 2017 1000
Sun Nov 5 07:30:01 CST 2017 999
Sun Nov 5 07:45:01 CST 2017 997
Sun Nov 5 08:00:01 CST 2017 995
Sun Nov 5 08:15:01 CST 2017 996
Sun Nov 5 08:30:01 CST 2017 1001
Sun Nov 5 08:45:01 CST 2017 1001
Sun Nov 5 09:00:01 CST 2017 1001
Sun Nov 5 09:15:01 CST 2017 1000
Sun Nov 5 09:30:01 CST 2017 1000
Sun Nov 5 09:45:01 CST 2017 995
Sun Nov 5 10:00:01 CST 2017 993
Sun Nov 5 10:15:01 CST 2017 984
Sun Nov 5 10:30:01 CST 2017 973
Sun Nov 5 10:45:01 CST 2017 972
Sun Nov 5 11:00:01 CST 2017 960
Sun Nov 5 11:15:01 CST 2017 957
Sun Nov 5 11:30:01 CST 2017 1062
Sun Nov 5 11:45:01 CST 2017 1229
Sun Nov 5 12:00:01 CST 2017 1233
Sun Nov 5 12:15:01 CST 2017 1018
Sun Nov 5 12:30:01 CST 2017 955
Sun Nov 5 12:45:02 CST 2017 1044
Sun Nov 5 13:00:01 CST 2017 982
Sun Nov 5 13:15:01 CST 2017 939
Sun Nov 5 13:30:01 CST 2017 902
Sun Nov 5 13:45:01 CST 2017 869
Sun Nov 5 14:00:01 CST 2017 842
Sun Nov 5 14:15:01 CST 2017 822
Sun Nov 5 14:30:01 CST 2017 808
Sun Nov 5 14:45:02 CST 2017 790
Sun Nov 5 15:00:01 CST 2017 784
Sun Nov 5 15:15:01 CST 2017 782
Sun Nov 5 15:30:01 CST 2017 792
Sun Nov 5 15:45:01 CST 2017 791
Sun Nov 5 16:00:01 CST 2017 786
Sun Nov 5 16:15:01 CST 2017 876
Sun Nov 5 16:30:01 CST 2017 874
Sun Nov 5 16:45:01 CST 2017 887
Sun Nov 5 17:00:01 CST 2017 884
Sun Nov 5 17:15:01 CST 2017 882
Sun Nov 5 17:30:01 CST 2017 870
Sun Nov 5 17:45:01 CST 2017 871
Sun Nov 5 18:00:01 CST 2017 868
Sun Nov 5 18:15:01 CST 2017 867
Sun Nov 5 18:30:01 CST 2017 867
Sun Nov 5 18:45:01 CST 2017 866
Sun Nov 5 19:00:01 CST 2017 867
Sun Nov 5 19:15:01 CST 2017 864
Sun Nov 5 19:30:01 CST 2017 864
Sun Nov 5 19:45:01 CST 2017 863
Sun Nov 5 20:00:01 CST 2017 864
Sun Nov 5 20:15:01 CST 2017 868
Sun Nov 5 20:30:01 CST 2017 866
Sun Nov 5 20:45:01 CST 2017 864
Sun Nov 5 21:00:01 CST 2017 862
Sun Nov 5 21:15:01 CST 2017 864
Sun Nov 5 21:30:01 CST 2017 861
Sun Nov 5 21:45:01 CST 2017 859
Sun Nov 5 22:00:01 CST 2017 863
Sun Nov 5 22:15:01 CST 2017 871
Sun Nov 5 22:30:01 CST 2017 858
Sun Nov 5 22:45:01 CST 2017 879
Sun Nov 5 23:00:01 CST 2017 877
Sun Nov 5 23:15:01 CST 2017 876
Sun Nov 5 23:30:01 CST 2017 877
Sun Nov 5 23:45:01 CST 2017 883
Mon Nov 6 00:00:01 CST 2017 882
Mon Nov 6 00:15:01 CST 2017 880
Mon Nov 6 00:30:01 CST 2017 876
Mon Nov 6 00:45:01 CST 2017 867
Mon Nov 6 01:00:01 CST 2017 854
Mon Nov 6 01:15:02 CST 2017 842
Mon Nov 6 01:30:01 CST 2017 819
Mon Nov 6 01:45:01 CST 2017 788
Mon Nov 6 02:00:01 CST 2017 760
Mon Nov 6 02:15:01 CST 2017 736
Mon Nov 6 02:30:01 CST 2017 726
Mon Nov 6 02:45:01 CST 2017 715
Mon Nov 6 03:00:01 CST 2017 702
Mon Nov 6 03:15:01 CST 2017 697
Mon Nov 6 03:30:01 CST 2017 697
Mon Nov 6 03:45:01 CST 2017 682
Mon Nov 6 04:00:01 CST 2017 691
Mon Nov 6 04:15:01 CST 2017 637
Mon Nov 6 04:30:01 CST 2017 627
Mon Nov 6 04:45:01 CST 2017 585
Mon Nov 6 05:00:01 CST 2017 564
Mon Nov 6 05:15:02 CST 2017 539
Mon Nov 6 05:30:01 CST 2017 510
Mon Nov 6 05:45:01 CST 2017 496
Mon Nov 6 06:00:01 CST 2017 474
Mon Nov 6 06:15:01 CST 2017 460
